2020-02-02 00:00:00;Москва Ярославское ш. 2 к.2;134438
2020-02-02 00:00:00;Москва Скобелевская 4;188405,58
2020-02-02 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;202306
2020-02-03 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;141044,3
2020-02-03 00:00:00;СПб, Московский, 137, Аптека, ОКей;154553,25
2020-02-03 00:00:00;Москва Березовой Рощи пр-д 8;232697,3
2020-02-03 00:00:00;Москва Красных Зорь 21;161040,5
2020-02-03 00:00:00;Москва Ярославское ш. 2 к.2;143801,7
2020-02-03 00:00:00;Москва Скобелевская 4;178438,45
2020-02-03 00:00:00;МО Горки-10 23;132328,2
2020-02-03 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;204076,83
2020-02-04 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;149126,9
2020-02-04 00:00:00;Москва Березовой Рощи пр-д 8;187368,3
2020-02-04 00:00:00;Москва Красных Зорь 21;201142,3
2020-02-04 00:00:00;СПб, Московский, 137, Аптека, ОКей;214764,1
2020-02-04 00:00:00;МО Горки-10 23;96855,9
2020-02-04 00:00:00;Москва Ярославское ш. 2 к.2;168923,02
2020-02-04 00:00:00;Москва Скобелевская 4;178662,4
2020-02-04 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;178201,7
2020-02-05 00:00:00;МО Горки-10 23;111383,95
2020-02-05 00:00:00;Москва Ярославское ш. 2 к.2;186617,02
2020-02-05 00:00:00;Москва Красных Зорь 21;158693,83
2020-02-05 00:00:00;СПб, Московский, 137, Аптека, ОКей;198215,04
2020-02-05 00:00:00;Москва Березовой Рощи пр-д 8;197708,15
2020-02-05 00:00:00;Москва Скобелевская 4;163281,08
2020-02-05 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;153331,3
2020-02-05 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;135958,07
2020-02-06 00:00:00;Москва Ярославское ш. 2 к.2;162962,4
2020-02-06 00:00:00;Москва Скобелевская 4;157921,33
2020-02-06 00:00:00;МО Горки-10 23;87423,7
2020-02-06 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;213686,2
2020-02-06 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;180769,3
2020-02-06 00:00:00;СПб, Московский, 137, Аптека, ОКей;200579,56
2020-02-06 00:00:00;Москва Красных Зорь 21;205120,95
2020-02-06 00:00:00;Москва Березовой Рощи пр-д 8;189742,5
2020-02-07 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;222060,98
2020-02-07 00:00:00;Москва Скобелевская 4;203792,04
2020-02-07 00:00:00;Москва Красных Зорь 21;133201,7
2020-02-07 00:00:00;Москва Ярославское ш. 2 к.2;198067,35
2020-02-07 00:00:00;МО Горки-10 23;127752,8
2020-02-07 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;180480,38
2020-02-07 00:00:00;СПб, Московский, 137, Аптека, ОКей;240778,8
2020-02-07 00:00:00;Москва Березовой Рощи пр-д 8;126792,95
2020-02-08 00:00:00;Москва Красных Зорь 21;182987,75
2020-02-08 00:00:00;Москва Скобелевская 4;155490,1
2020-02-08 00:00:00;СПб, Московский, 137, Аптека, ОКей;192616,3
2020-02-08 00:00:00;Москва Березовой Рощи пр-д 8;234753,4
2020-02-08 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;234536,9
2020-02-08 00:00:00;МО Горки-10 23;300603,73
2020-02-08 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;159203,32
2020-02-08 00:00:00;Москва Ярославское ш. 2 к.2;159568
2020-02-09 00:00:00;Москва Березовой Рощи пр-д 8;178610,65
2020-02-09 00:00:00;Москва Красных Зорь 21;175094,53
2020-02-09 00:00:00;СПб, Московский, 137, Аптека, ОКей;236356,69
2020-02-09 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;154195
2020-02-09 00:00:00;Москва Скобелевская 4;113758,89
2020-02-09 00:00:00;Москва Ярославское ш. 2 к.2;155378,35
2020-02-09 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;145455,9
2020-02-09 00:00:00;МО Горки-10 23;80822,02
2020-02-10 00:00:00;Москва Березовой Рощи пр-д 8;233696,2
2020-02-10 00:00:00;СПб, Московский, 137, Аптека, ОКей;234681,26
2020-02-10 00:00:00;Москва Красных Зорь 21;199124,35
2020-02-10 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;174497,42
2020-02-10 00:00:00;МО Горки-10 23;108999,45
2020-02-10 00:00:00;Москва Ярославское ш. 2 к.2;158835,88
2020-02-10 00:00:00;Москва Скобелевская 4;176465,1
2020-02-10 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;189409,96
2020-02-11 00:00:00;МО Горки-10 23;116314,95
2020-02-11 00:00:00;Москва Ярославское ш. 2 к.2;166875,05
2020-02-11 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;138784,19
2020-02-11 00:00:00;Москва Красных Зорь 21;203572,6
2020-02-11 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;187518,55
